gene_id	 SRR006295	SRR006296	SRR006297	SRR006300	SRR006301	SRR006302	SRR006303	SRR006304	SRR029309	SRR029310	
Cm_g24117	0	0	0	0	1	3	2	1	1	0
Cm_g24118	0	0	0	0	0	0	0	0	0	0
Cm_g24119	0	0	0	0	0	0	0	0	0	0
Cm_g2412	0	0	0	0	0	0	0	0	0	0
Cm_g24120	1	1	1	2	2	6	6	6	1	2
Cm_g24121	0	1	1	2	0	1	2	0	1	0
Cm_g24122	0	0	0	1	1	0	0	1	0	0
Cm_g24123	2	1	0	0	1	1	1	2	3	1
Cm_g24124	0	0	0	0	0	0	0	0	0	0
Cm_g24125	13	0	0	1	0	0	0	0	0	0
Cm_g24126	0	0	0	0	0	0	0	0	0	0
Cm_g24127	85	44	38	188	36	133	63	164	38	76
Cm_g24128	0	0	0	0	0	0	0	0	0	0
Cm_g24129	4	16	17	23	18	86	27	93	25	21
Cm_g2413	0	0	0	0	0	0	0	0	0	0
Cm_g24130	0	0	0	0	0	0	0	0	0	0
Cm_g24131	0	0	0	0	0	0	0	0	0	0
Cm_g24132	2	2	1	8	1	2	1	4	2	6
Cm_g24133	0	0	0	0	0	0	0	0	0	0
Cm_g24134	0	1	0	0	0	1	0	0	0	0
Cm_g24135	2	4	1	13	0	9	7	9	1	8
Cm_g24136	0	0	0	0	0	0	0	0	0	0
Cm_g24137	0	0	0	0	0	0	0	0	0	0
Cm_g24138	0	0	0	0	0	0	0	0	0	0
Cm_g24139	7	24	17	5	7	11	4	12	20	36
Cm_g2414	0	2	0	4	0	0	3	2	0	3
Cm_g24140	2	1	0	2	3	5	6	10	1	5
Cm_g24141	0	0	0	0	0	2	1	1	0	2
Cm_g24142	2	2	3	4	0	9	1	5	3	3
Cm_g24143	0	0	0	0	0	0	0	0	0	0
Cm_g24144	0	0	0	0	0	0	0	1	0	0
Cm_g24145	0	0	0	0	0	0	0	1	0	0
Cm_g24146	0	0	0	0	0	0	0	0	0	0
Cm_g24147	0	0	0	0	0	0	0	1	0	0
Cm_g24148	0	0	0	2	0	0	0	0	0	0
Cm_g24149	1	0	0	0	0	0	1	0	0	0
Cm_g24150	0	0	0	0	0	0	0	0	0	0
Cm_g2415	0	0	0	0	0	0	2	0	0	0
Cm_g24151	0	0	0	0	0	0	0	0	0	0
Cm_g24152	0	0	0	0	0	0	0	0	1	0
Cm_g24153	0	4	7	4	0	2	0	2	5	5
Cm_g24154	0	0	0	0	0	0	0	0	0	0
Cm_g24155	0	0	0	0	0	0	0	0	0	0
Cm_g24156	0	0	0	0	0	0	0	0	0	0
Cm_g24157	0	0	0	0	0	0	0	0	0	0
Cm_g24158	0	0	0	0	0	0	0	0	0	0
Cm_g24159	0	0	0	0	0	0	0	0	0	0
Cm_g24160	0	0	0	0	0	0	1	0	0	0
Cm_g24161	0	0	0	0	0	0	0	0	0	0
Cm_g2416	1	4	2	3	0	2	3	12	3	6
Cm_g24162	2	3	5	8	1	17	3	7	1	6
Cm_g24163	0	0	0	0	0	1	0	0	0	0
Cm_g24164	4	14	6	1	1	8	0	6	8	14
Cm_g24165	0	1	0	0	0	1	0	0	0	0
Cm_g24166	0	0	0	1	0	0	0	0	0	0
Cm_g241	6	6	8	14	5	19	6	24	7	7
Cm_g24167	0	0	0	0	0	0	0	0	0	0
Cm_g24168	0	1	3	7	0	6	2	2	1	0
Cm_g24169	0	0	0	0	0	2	0	0	1	0
Cm_g24170	1	0	0	0	0	1	0	0	0	0
Cm_g2417	0	1	2	1	0	1	1	5	1	3
Cm_g24171	1	0	0	0	0	0	0	0	0	0
Cm_g24172	0	0	0	0	0	0	0	0	0	0
Cm_g24173	0	0	0	0	0	0	0	0	0	0
Cm_g24174	0	0	0	0	0	0	0	0	0	0
Cm_g24175	0	0	0	0	0	0	0	0	1	0
Cm_g24176	3	2	2	1	2	3	3	4	2	4
Cm_g24177	0	7	5	1	7	48	13	40	5	8
Cm_g24178	22	71	72	136	55	200	194	414	70	140
Cm_g24179	1	0	0	0	0	0	0	0	0	0
Cm_g2418	0	0	0	0	0	0	0	0	0	0
Cm_g24180	19	25	9	61	13	33	25	56	14	38
Cm_g24181	0	0	0	0	0	0	0	0	0	0
Cm_g24182	0	0	0	0	0	1	0	0	0	0
Cm_g24183	0	0	1	0	0	0	0	1	0	1
Cm_g24184	1	1	0	5	1	0	4	6	0	2
Cm_g24185	1	2	1	8	0	3	0	1	1	0
Cm_g24186	0	2	1	2	0	1	1	9	0	1
Cm_g24187	1	1	0	1	0	0	0	0	0	0
Cm_g24188	2	0	0	0	0	0	0	0	0	0
Cm_g24189	0	0	0	0	0	0	0	0	0	0
Cm_g24190	0	0	0	0	0	0	0	0	0	0
Cm_g24191	0	3	1	2	7	13	1	4	1	1
Cm_g24192	0	0	0	0	0	0	0	0	0	0
Cm_g2419	2	3	6	2	3	6	5	5	5	10
Cm_g24193	0	0	0	0	0	0	0	0	0	0
Cm_g24194	0	0	0	0	0	0	0	0	0	0
Cm_g24195	1	0	1	4	1	1	1	1	1	2
Cm_g24196	3	3	1	3	3	12	6	8	2	3
Cm_g24197	2	1	2	6	2	7	3	5	6	5
Cm_g24198	0	0	0	0	0	0	0	0	0	0
Cm_g24199	0	0	0	0	0	0	0	0	0	0
Cm_g2420	0	0	0	0	0	0	0	0	0	0
Cm_g24200	0	2	1	2	0	1	1	4	4	2
Cm_g242	0	0	1	2	3	14	2	3	3	12
Cm_g24201	1	5	5	1	1	2	4	3	1	1
Cm_g24202	10	1	0	6	2	5	1	11	4	1
Cm_g24203	0	0	0	0	0	0	0	0	0	0
Cm_g24204	0	0	0	0	0	0	0	0	0	0
Cm_g24205	18	13	12	47	17	28	17	42	17	24
Cm_g24206	0	0	0	0	0	0	0	0	0	0
Cm_g24207	0	0	0	0	0	0	0	0	0	0
Cm_g24208	0	0	0	0	0	0	0	0	0	0
Cm_g24209	1	0	0	0	0	0	0	0	0	0
Cm_g2421	0	0	0	0	0	0	0	0	0	0
Cm_g24210	0	0	0	0	0	0	0	0	0	0
Cm_g24211	0	1	1	5	1	3	2	7	3	2
Cm_g24212	2	2	0	2	0	0	1	2	0	2
Cm_g24213	0	0	0	0	1	0	0	0	0	0
Cm_g24214	0	0	0	0	0	0	0	0	0	0
Cm_g24215	0	0	0	0	0	0	0	0	0	0
Cm_g24216	0	0	0	0	0	0	0	0	0	0
Cm_g24217	0	0	0	0	0	0	0	0	0	0
Cm_g24218	0	0	0	0	0	0	0	0	0	0
Cm_g24219	4	0	0	2	0	0	0	0	1	0
Cm_g2422	0	0	0	0	0	0	0	0	0	0
Cm_g24220	55	0	0	7	0	0	0	0	0	0
Cm_g24221	7	0	0	15	0	0	0	0	1	0
Cm_g24222	2	8	0	10	0	5	5	8	4	2
Cm_g24223	0	0	0	0	0	0	0	0	0	0
Cm_g24224	3	6	8	12	4	28	4	15	8	12
Cm_g24225	0	0	0	0	0	0	0	0	0	0
Cm_g24226	0	0	0	0	0	0	0	0	0	0
Cm_g24227	0	0	0	0	0	0	1	0	0	0
Cm_g24228	1	1	2	10	1	5	4	12	2	1
Cm_g24229	0	0	0	0	0	0	0	0	0	0
Cm_g2423	0	0	0	0	0	0	0	0	0	0
Cm_g24230	3	5	3	14	2	5	4	8	2	13
Cm_g24231	0	0	0	0	0	0	0	0	0	0
Cm_g24232	0	3	0	2	0	0	1	3	2	5
Cm_g24233	0	0	0	0	0	0	0	1	0	0
Cm_g24234	0	0	0	0	0	0	0	0	0	0
Cm_g24235	1	0	0	1	0	1	1	2	0	1
Cm_g24236	11	1	3	16	2	4	2	14	9	7
Cm_g24237	3	7	1	3	0	4	3	9	6	6
Cm_g24238	0	0	1	2	0	0	1	0	1	0
Cm_g24239	0	0	0	0	0	0	0	0	0	0
Cm_g2424	0	0	0	0	0	0	0	0	1	0
Cm_g24240	0	0	0	0	1	0	0	0	0	0
Cm_g24241	0	1	0	0	0	2	0	1	0	1
Cm_g24242	0	0	0	0	0	0	0	0	0	0
Cm_g24243	0	0	0	0	0	0	0	0	0	0
Cm_g24244	0	0	0	0	0	0	0	0	0	0
Cm_g24245	0	0	0	0	0	0	0	0	0	0
Cm_g24246	0	0	0	0	0	0	0	0	0	0
Cm_g24247	0	0	0	0	0	0	0	0	0	0
Cm_g24248	0	0	0	0	0	0	0	0	0	0
Cm_g24249	0	0	0	0	0	0	0	0	0	0
Cm_g24250	0	0	0	0	0	0	0	0	0	0
Cm_g2425	0	0	0	1	0	2	0	1	0	0
Cm_g24251	0	0	0	0	0	0	0	0	0	0
Cm_g24252	0	0	0	0	1	1	0	0	0	0
Cm_g24253	0	0	0	0	0	0	0	0	0	0
Cm_g24254	7	6	3	10	1	6	3	9	2	7
Cm_g24255	2	2	2	1	3	2	0	2	3	6
Cm_g24256	0	0	0	0	0	7	0	2	1	2
Cm_g24257	12	4	5	24	5	16	9	27	8	9
Cm_g24258	6	0	0	6	3	7	6	7	6	3
Cm_g24259	45	20	11	80	14	40	30	77	10	20
Cm_g2426	0	0	0	0	0	0	0	0	0	0
Cm_g24260	0	0	0	0	0	0	0	0	0	0
Cm_g24261	0	0	0	0	0	0	0	3	0	3
Cm_g24262	0	0	0	0	0	0	0	0	0	0
Cm_g24263	0	1	1	2	1	1	1	0	0	0
Cm_g24264	0	0	0	0	0	0	0	0	0	0
Cm_g24265	0	0	0	0	0	0	0	0	0	0
Cm_g24266	0	0	0	0	0	0	0	0	0	0
Cm_g24267	0	0	0	0	0	0	0	0	0	0
Cm_g24268	0	0	0	0	0	0	0	0	0	0
Cm_g24269	0	0	0	0	0	0	0	0	0	1
Cm_g2427	0	0	0	0	0	0	0	0	0	0
Cm_g24270	0	0	0	0	0	0	0	0	0	0
Cm_g24271	0	0	0	0	0	0	0	0	0	0
Cm_g24272	0	0	0	0	0	0	0	0	0	0
Cm_g24273	0	0	0	0	0	0	0	0	0	0
Cm_g24274	0	0	0	0	0	0	0	0	0	0
Cm_g24275	1	0	0	3	0	0	1	3	1	2
Cm_g24276	0	2	0	0	1	1	0	1	0	0
Cm_g24277	3	0	1	4	3	6	3	8	2	2
Cm_g24278	0	0	0	0	0	0	0	0	0	0
Cm_g24279	0	0	1	5	1	3	1	3	1	1
Cm_g2428	0	1	0	3	0	0	0	0	0	1
Cm_g24280	2	8	4	2	2	6	2	3	4	5
Cm_g24281	1	5	3	8	3	12	3	17	6	12
Cm_g24282	0	0	0	0	0	0	0	0	0	0
Cm_g24283	0	1	2	0	2	2	1	4	2	1
Cm_g24284	2	0	0	0	1	2	0	0	0	0
Cm_g24285	0	0	0	0	0	1	0	0	0	0
Cm_g24286	1	1	1	10	4	12	10	22	6	4
Cm_g24287	4	2	1	2	3	4	0	5	3	6
Cm_g24288	0	0	0	0	0	0	1	0	0	0
Cm_g24289	0	0	0	0	0	0	0	0	0	0
Cm_g2429	0	0	0	1	1	0	0	0	0	0
Cm_g24290	1	1	5	2	1	6	1	0	1	1
Cm_g24291	0	0	0	0	0	0	0	0	1	0
Cm_g24292	0	0	0	0	0	0	0	0	0	0
Cm_g24293	0	0	0	0	0	0	0	0	0	0
Cm_g24294	0	0	0	14	0	0	0	0	0	1
Cm_g24295	0	0	0	0	0	0	0	0	0	0
Cm_g24296	0	0	0	0	0	0	0	0	0	0
Cm_g24297	0	0	0	0	0	0	0	0	0	0
Cm_g24298	0	0	0	2	0	1	2	2	0	0
Cm_g24299	1	1	0	2	0	2	4	2	0	0
Cm_g24300	2	3	2	1	1	3	0	7	1	1
Cm_g24301	1	0	0	5	0	1	1	1	0	1
Cm_g24302	5	0	1	1	0	2	0	4	0	1
Cm_g24303	0	0	0	1	0	1	2	0	0	2
Cm_g2430	3	2	2	7	2	4	2	6	3	8
Cm_g24304	3	18	7	7	1	21	13	16	10	14
Cm_g24305	0	0	1	0	1	0	0	0	2	0
Cm_g24306	0	0	0	0	0	0	0	0	0	0
Cm_g24307	3	2	1	3	0	4	0	2	3	0
Cm_g24308	0	0	0	0	0	0	0	0	0	0
Cm_g24309	0	0	0	0	0	0	0	0	0	0
Cm_g2431	0	0	0	0	0	0	0	0	0	0
Cm_g24310	1	0	0	0	0	0	0	0	1	0
Cm_g24311	0	0	0	0	0	0	0	0	0	0
Cm_g24312	0	0	0	0	0	0	0	0	0	0
Cm_g243	1	2	2	4	0	3	4	3	1	5
Cm_g24313	0	0	0	0	0	0	0	0	0	0
Cm_g24314	2	0	0	3	1	1	0	1	1	0
Cm_g24315	0	0	0	0	0	0	0	0	0	0
Cm_g24316	0	0	0	0	0	0	0	0	0	0
Cm_g24317	0	0	0	0	0	0	0	0	0	0
Cm_g24318	17	62	67	68	28	98	58	140	92	108
Cm_g24319	48	84	63	136	23	97	61	192	68	104
Cm_g24320	0	0	0	0	0	0	0	0	0	0
Cm_g24321	0	0	0	0	0	0	0	0	0	0
Cm_g2432	1	6	0	1	0	1	0	0	4	4
Cm_g24322	0	0	0	0	0	0	0	0	0	0
Cm_g24323	0	0	0	0	0	0	0	0	1	1
Cm_g24324	0	0	0	0	0	0	0	0	1	5
Cm_g24325	0	0	1	0	0	0	0	0	0	0
Cm_g24326	0	0	0	0	0	0	0	2	0	0
Cm_g24327	0	0	0	0	0	0	0	0	0	0
Cm_g24328	0	0	0	0	0	0	0	0	0	0
Cm_g24329	0	0	0	0	0	0	0	0	0	0
Cm_g24330	0	0	0	0	0	0	0	0	0	0
Cm_g2433	0	1	1	1	0	0	0	0	0	0
Cm_g24331	0	0	0	0	0	0	0	0	0	0
Cm_g24332	0	0	0	0	0	0	0	0	0	0
Cm_g24333	1	0	1	0	0	0	0	0	0	2
Cm_g24334	3	3	1	1	0	8	0	2	5	4
Cm_g24335	0	0	0	0	0	0	0	0	0	0
Cm_g24336	0	0	0	0	0	0	0	0	0	0
Cm_g24337	0	0	0	0	0	0	0	0	0	0
Cm_g24338	0	0	1	1	0	0	1	0	0	0
Cm_g24339	0	0	1	2	1	2	1	1	0	1
Cm_g2434	0	0	0	0	0	0	0	0	0	0
Cm_g24340	0	0	0	0	0	0	0	0	0	0
Cm_g24341	0	0	0	0	0	0	0	0	0	0
Cm_g24342	0	0	0	0	0	0	0	0	0	0
Cm_g24343	0	0	0	0	0	0	0	0	0	0
Cm_g24344	0	0	0	0	0	0	0	0	0	0
Cm_g24345	0	0	0	0	0	0	0	0	0	0
Cm_g24346	0	0	0	0	0	0	0	0	0	0
Cm_g24347	2	0	1	1	1	2	0	0	2	0
Cm_g24348	0	0	0	0	0	0	0	0	0	0
Cm_g24349	0	0	0	0	0	0	0	0	0	0
Cm_g2435	0	0	0	0	0	0	0	0	0	0
Cm_g24350	3	2	1	13	0	6	2	7	0	5
Cm_g24351	0	0	0	0	0	0	0	0	0	0
Cm_g24352	0	0	0	0	0	0	0	0	0	0
Cm_g24353	0	0	0	0	0	0	0	0	0	0
Cm_g24354	2	3	3	5	0	5	1	3	1	1
Cm_g24355	0	0	0	0	0	0	0	0	0	0
Cm_g24356	0	0	0	0	0	0	0	0	0	0
Cm_g24357	0	0	0	0	0	0	0	0	0	0
Cm_g24358	0	1	0	1	1	1	1	2	1	1
Cm_g24359	0	0	0	0	0	0	0	0	0	0
Cm_g2436	0	0	1	0	0	0	0	1	0	0
Cm_g24360	2	0	2	4	3	2	2	4	0	4
Cm_g24361	0	0	0	0	0	0	0	0	0	0
Cm_g24362	0	0	0	0	0	0	0	0	0	0
Cm_g24363	4	23	10	15	7	14	6	10	12	17
Cm_g24364	1	0	0	0	0	0	0	0	0	0
Cm_g24365	1	0	0	0	0	0	0	0	0	0
Cm_g24366	1	0	0	0	1	5	1	0	0	0
Cm_g24367	1	1	1	4	2	2	0	0	2	1
Cm_g24368	0	0	0	0	0	1	0	0	0	0
Cm_g24369	0	0	0	0	0	0	0	0	0	0
Cm_g24370	0	0	0	1	0	0	0	0	0	0
Cm_g24371	0	0	0	0	0	0	0	0	0	0
Cm_g24372	0	1	0	0	0	0	0	0	0	0
Cm_g2437	3	6	2	7	0	7	0	7	4	9
Cm_g24373	7	8	2	18	5	18	8	14	10	8
Cm_g24374	0	1	0	0	0	1	0	0	1	0
Cm_g24375	0	0	0	0	0	0	0	0	0	0
Cm_g24376	0	0	0	0	0	0	0	0	0	0
Cm_g24377	0	0	0	0	0	0	0	0	0	0
Cm_g24378	0	0	0	0	0	0	0	0	0	0
Cm_g24379	0	0	0	0	0	0	0	0	0	0
Cm_g2438	0	0	0	0	0	0	0	0	0	0
Cm_g24380	0	0	0	0	0	0	0	0	0	0
Cm_g24381	0	0	0	0	0	0	0	0	0	0
Cm_g24382	1	0	0	0	0	0	0	0	0	0
Cm_g24383	0	0	0	0	0	0	0	0	0	0
Cm_g24384	0	0	0	0	0	0	0	0	0	0
Cm_g24385	0	0	0	0	0	0	0	0	0	0
Cm_g24386	1	2	1	5	0	3	1	1	0	1
Cm_g24387	0	0	0	0	1	0	0	0	0	1
Cm_g24388	0	0	0	0	0	0	0	0	0	0
Cm_g24389	0	0	0	0	0	0	0	0	1	0
Cm_g2439	0	0	0	0	0	0	0	0	0	0
Cm_g24390	0	0	0	0	0	1	0	0	0	1
Cm_g24391	0	0	1	0	0	0	0	0	1	1
Cm_g24392	0	0	0	0	0	0	0	0	0	0
Cm_g24393	0	0	0	0	0	0	0	0	0	0
Cm_g24394	0	0	0	1	0	0	0	0	0	0
Cm_g24395	0	0	0	0	0	0	0	0	0	1
Cm_g24396	0	0	0	0	0	0	0	0	0	0
Cm_g24397	4	4	0	5	1	2	4	7	4	2
Cm_g24398	10	0	0	2	0	0	0	0	0	0
Cm_g24399	0	0	0	0	0	0	0	0	0	0
Cm_g2440	0	0	0	0	0	0	0	0	0	0
Cm_g24400	0	0	0	0	0	0	0	0	0	0
Cm_g24401	0	0	0	0	0	0	0	0	0	0
Cm_g244	0	1	1	1	0	0	0	1	0	0
Cm_g24402	0	0	0	0	0	0	0	0	0	0
Cm_g24403	7	17	6	4	1	4	2	3	13	22
Cm_g24404	0	1	0	0	0	0	0	1	0	3
Cm_g24405	0	0	0	0	0	0	0	0	0	1
Cm_g24406	0	0	0	0	0	0	0	0	0	0
Cm_g24407	0	0	0	0	0	0	0	0	0	0
Cm_g24408	0	0	0	0	0	0	0	0	0	0
Cm_g24409	1	1	1	2	3	4	4	4	0	0
Cm_g2441	0	0	0	0	0	0	0	0	0	0
Cm_g24410	1	1	1	0	0	2	0	6	0	3
Cm_g24411	0	0	0	0	0	0	0	0	0	0
Cm_g24412	2	0	1	2	0	2	3	2	5	1
Cm_g24413	0	0	0	0	0	0	0	0	0	0
Cm_g24414	3	1	4	10	0	1	1	5	2	4
Cm_g24415	1	1	5	6	2	6	0	2	4	2
Cm_g24416	2	4	2	10	3	10	4	11	8	8
Cm_g24417	0	1	1	0	0	0	0	0	1	1
Cm_g24418	0	0	0	0	0	0	0	0	0	0
Cm_g24419	2	9	4	2	0	6	6	5	1	2
Cm_g24420	0	4	7	9	1	5	2	2	7	8
Cm_g24421	3	1	0	2	0	0	0	1	0	0
Cm_g24422	0	0	0	0	0	0	0	0	0	0
Cm_g24423	0	0	0	0	0	0	0	0	0	0
Cm_g24424	2	0	0	0	0	1	4	1	1	1
Cm_g2442	4	6	5	5	1	6	1	13	2	9
Cm_g24425	1	3	3	2	7	14	6	9	4	10
Cm_g24426	2	0	0	3	2	2	0	3	0	0
Cm_g24427	0	0	0	0	0	0	0	0	0	0
Cm_g24428	0	0	0	1	0	0	0	0	0	0
Cm_g24429	1	4	3	0	0	0	3	8	1	1
Cm_g2443	0	0	0	0	0	0	0	0	0	0
Cm_g24430	0	0	0	0	0	0	0	0	0	0
Cm_g24431	0	0	0	0	0	0	0	0	0	0
Cm_g24432	0	0	0	0	0	0	0	0	0	0
Cm_g24433	0	0	0	0	0	0	0	0	0	0
Cm_g24434	1	2	6	12	8	19	4	8	7	12
Cm_g24435	2	5	3	36	4	9	8	13	2	10
Cm_g24436	2	2	0	1	1	0	2	1	0	1
Cm_g24437	0	0	0	0	0	0	0	0	0	0
Cm_g24438	2	1	1	4	0	2	1	9	5	2
Cm_g24439	0	0	0	0	0	0	0	0	0	0
Cm_g24440	0	0	0	0	0	0	0	0	0	0
Cm_g24441	0	0	0	0	0	0	0	0	0	0
Cm_g2444	1	6	3	0	0	0	1	2	3	3
Cm_g24442	5	0	0	6	1	4	0	0	0	2
Cm_g24443	3	6	2	9	1	12	2	18	3	1
Cm_g24444	0	0	0	0	0	0	0	0	0	0
Cm_g24445	0	0	0	1	0	1	1	0	0	3
Cm_g24446	0	0	0	0	0	0	0	0	0	0
Cm_g24447	0	0	0	0	0	0	0	0	0	0
Cm_g24448	0	0	0	0	0	0	0	0	0	0
Cm_g24449	0	0	0	0	0	0	0	0	0	0
Cm_g2445	0	0	0	0	0	0	0	0	0	0
Cm_g24450	0	0	0	0	0	0	0	0	0	0
Cm_g24451	1	0	0	7	0	1	2	2	1	0
Cm_g24452	4	2	12	8	5	11	2	14	1	7
Cm_g24453	5	2	3	2	0	6	1	0	2	5
Cm_g24454	0	0	0	0	0	0	0	0	0	0
Cm_g24455	0	0	0	0	0	0	0	0	0	0
Cm_g24456	0	0	0	0	0	0	0	0	0	0
Cm_g24457	1	0	0	3	0	2	1	4	2	0
Cm_g24458	0	0	0	0	3	2	2	10	0	0
Cm_g24459	0	0	0	1	0	0	0	1	0	0
Cm_g2446	0	0	0	0	0	0	0	0	0	0
Cm_g24460	0	0	0	0	0	0	0	0	0	0
Cm_g24461	0	0	0	0	0	0	0	0	0	0
Cm_g24462	2	0	0	2	0	0	1	2	0	0
Cm_g24463	0	1	0	0	0	0	0	0	1	0
Cm_g24464	0	0	0	0	0	0	0	1	0	0
Cm_g24465	0	0	0	0	0	0	0	0	0	0
Cm_g24466	14	3	4	33	2	17	10	10	9	7
Cm_g24467	2	3	10	2	1	1	0	1	3	8
Cm_g24468	20	7	7	41	5	24	6	22	7	9
Cm_g24469	5	5	1	6	3	2	4	9	4	11
Cm_g24470	0	0	0	0	0	0	0	0	0	0
Cm_g2447	0	0	0	7	1	1	0	0	0	0
Cm_g24471	0	0	0	0	0	0	0	0	0	0
Cm_g24472	6	2	2	4	2	4	0	4	1	8
Cm_g24473	0	2	2	0	0	1	2	2	0	3
Cm_g24474	0	0	0	0	0	0	0	0	0	0
Cm_g24475	38	3	3	71	5	9	9	12	4	4
Cm_g24476	0	0	0	0	0	0	0	0	0	0
Cm_g24477	0	0	0	0	0	0	0	0	0	0
Cm_g24478	0	0	0	0	0	0	0	0	0	0
Cm_g24479	0	0	0	0	0	0	0	0	0	0
Cm_g2448	0	0	0	0	0	0	0	0	0	0
Cm_g24480	0	0	0	0	0	0	0	0	0	0
Cm_g24481	0	0	0	2	0	2	1	1	1	1
Cm_g24482	0	0	0	0	0	0	0	0	0	0
Cm_g24483	11	0	0	3	0	0	0	0	0	0
Cm_g24484	9	4	4	20	4	7	12	21	3	23
Cm_g24485	1	0	0	1	0	0	0	0	0	3
Cm_g24486	1	15	7	4	4	7	5	11	4	21
Cm_g24487	0	3	3	10	1	6	6	6	1	3
Cm_g24488	0	1	0	1	0	3	1	2	0	1
Cm_g24489	1	0	1	1	1	2	1	2	0	2
Cm_g2449	0	0	0	0	0	0	0	0	0	0
Cm_g24490	1	0	0	2	0	1	0	0	0	0
Cm_g24491	2	6	1	1	0	7	0	6	2	5
Cm_g24492	0	2	0	0	0	1	0	0	0	0
Cm_g24493	0	5	9	11	0	1	1	0	5	13
Cm_g24494	12	1	4	16	0	9	2	8	2	11
Cm_g24495	1	3	3	3	5	9	3	6	4	7
Cm_g24496	6	6	11	15	6	25	5	21	15	17
Cm_g24497	0	0	0	0	0	1	1	0	0	0
Cm_g24498	1	0	0	3	0	1	0	0	0	2
Cm_g24499	5	0	1	10	1	4	0	4	0	0
Cm_g2450	0	0	0	0	0	0	0	0	0	0
Cm_g24500	0	0	0	2	0	1	0	2	0	0
Cm_g24501	0	0	0	0	0	0	0	0	0	0
Cm_g24502	1	0	2	0	0	0	0	0	3	2
Cm_g24503	0	0	0	0	0	0	0	0	0	0
Cm_g24504	0	0	0	0	0	0	0	0	0	0
Cm_g24505	0	0	0	1	0	0	1	2	0	0
Cm_g24506	0	0	0	0	0	0	0	0	0	0
Cm_g24507	5	0	1	0	0	1	1	4	0	1
Cm_g24508	2	4	4	9	4	11	1	8	5	13
Cm_g24509	0	0	0	0	0	0	0	0	0	1
Cm_g245	1	0	1	1	0	2	0	0	0	1
Cm_g24510	24	18	14	54	11	49	24	54	19	31
Cm_g2451	0	2	5	4	1	4	0	2	1	0
Cm_g24511	2	0	0	1	0	2	0	0	1	0
Cm_g24512	0	2	1	0	1	2	0	0	0	1
Cm_g24513	1	0	1	1	0	3	1	0	1	0
Cm_g24514	0	0	0	0	0	0	0	0	0	0
Cm_g24515	1	0	0	2	0	0	0	0	0	0
Cm_g24516	4	1	0	9	0	0	0	3	0	2
Cm_g24517	0	0	0	0	0	0	0	0	0	0
Cm_g24518	0	0	0	0	0	0	0	0	0	0
Cm_g24519	5	0	0	11	0	0	0	0	0	0
Cm_g24520	2	0	0	7	0	1	0	0	0	0
Cm_g24521	0	0	0	0	0	0	0	0	0	0
Cm_g2452	1	1	0	0	0	0	0	2	0	0
Cm_g24522	1	0	0	2	0	0	0	0	0	1
Cm_g24523	6	0	0	3	0	0	0	4	0	0
Cm_g24524	1	7	2	9	1	3	2	5	6	2
Cm_g24525	0	0	0	3	0	0	1	1	1	0
Cm_g24526	0	0	0	0	0	0	0	0	0	0
Cm_g24527	0	0	0	0	0	0	0	0	0	0
Cm_g24528	0	0	0	0	0	0	0	0	0	0
Cm_g24529	0	0	0	0	0	0	0	0	0	0
Cm_g2453	0	0	0	0	0	0	0	0	0	0
Cm_g24530	5	1	2	17	2	2	1	2	1	6
Cm_g24531	0	0	1	2	0	1	0	4	2	0
Cm_g24532	0	0	0	0	0	1	0	0	0	0
Cm_g24533	0	6	6	0	2	1	1	3	13	14
Cm_g24534	0	0	0	0	0	0	0	0	0	0
Cm_g24535	0	0	0	0	0	0	0	0	0	0
Cm_g24536	0	0	0	0	0	0	0	0	0	0
Cm_g24537	0	0	0	0	0	0	0	0	0	0
Cm_g24538	0	0	0	0	0	0	0	0	0	0
Cm_g24539	0	0	0	0	0	0	0	0	0	0
Cm_g2454	0	0	0	0	0	0	0	0	0	0
Cm_g24540	0	0	0	0	0	0	0	1	0	0
Cm_g24541	0	0	0	0	0	0	0	0	0	0
Cm_g24542	11	8	4	13	5	21	14	22	6	7
Cm_g24543	0	0	0	0	0	0	0	0	0	0
Cm_g24544	0	0	0	0	0	0	0	0	0	0
Cm_g24545	3	0	0	2	0	1	0	1	4	6
Cm_g24546	0	0	0	0	0	0	0	1	0	0
Cm_g24547	0	0	0	0	0	0	0	0	0	0
Cm_g24548	8	0	1	0	0	0	0	0	0	1
Cm_g24549	1	0	0	0	0	0	0	0	0	0
Cm_g24550	0	0	0	0	0	0	0	0	0	0
Cm_g2455	0	0	0	4	0	0	0	0	1	0
Cm_g24551	0	0	0	0	0	0	0	0	0	0
Cm_g24552	1	8	3	10	2	15	6	10	6	2
Cm_g24553	0	0	0	0	0	0	0	0	0	0
Cm_g24554	0	0	0	0	1	0	0	0	0	0
Cm_g24555	0	0	0	0	0	0	0	0	1	0
Cm_g24556	0	0	0	0	0	0	0	1	0	0
Cm_g24557	6	9	3	12	2	7	12	19	6	7
Cm_g24558	0	0	1	1	0	6	1	4	1	2
Cm_g24559	0	0	0	1	0	0	0	0	0	0
Cm_g24560	0	0	0	0	0	0	0	0	0	0
Cm_g2456	1	1	0	15	0	0	0	0	0	1
Cm_g24561	14	8	8	21	2	13	7	19	10	8
Cm_g24562	7	6	9	15	4	7	6	24	10	9
Cm_g24563	0	0	0	0	0	0	0	0	0	0
